8945157,0.03630480331875,1.7828766724697,90
8945158,0.0070817599999999994,0.352838640713869,5
8945159,0.07528769950448524,3.6278198691420775,123
8945160,0.10325652771240751,4.909364423783044,128
8945161,0.05620066021575391,2.73322839074747,119
8945162,0.027566144365194042,1.359568191735844,18
8945163,0.13223901207877636,6.201885029289143,89
8945164,0.0318451619,1.5673025925962414,113
8945165,0.11554361045458196,5.46165108029866,258
8945166,0.016868289100000003,0.8363604699009496,24
8945167,0.09651918938345375,4.603782778245794,157
8945168,0.08205252068874995,3.9409438462007045,86
8945169,0,0.0,0
8945170,0.02435982648711202,1.203334810757622,95
8945171,0.0009189600000000001,0.045926897509132515,3
8945172,0.08341251918955714,4.003648745568852,133
8945173,0.01931483600000001,0.9565044368346338,95
8945174,0.03382004104288087,1.6628826720351806,104
8945175,0.04999659312094747,2.438862254148036,101
8945176,0.009676593579999998,0.4815000389073695,14
8945177,0.023529030437149007,1.1627720721192696,79
8945178,0.04044902880000002,1.9823591880552063,75
8945179,0.05308434797020662,2.5855902132169466,94
8945180,0.0134060936,0.6658415131757998,20
8945181,0.057086733999993027,2.7751252806432816,52
8945182,0.07847929600504601,3.7758035962103462,107
8945183,0,0.0,0
8945184,0.13753122291790607,6.434115274824601,199
8945185,0.036226803472999995,1.7791143605030322,25
8945186,0.051672861012424055,2.5185721366380713,121
8945187,0.20156831689846905,9.155669408543949,171
8945188,0.08334038204651757,4.000324803604594,174
8945189,0.011293834499999999,0.5615208631516341,64
8945190,0.028312627182610798,1.3958709719190534,45
8945191,0.07553381619449825,3.6392476771585387,110
8945192,0.08427648007955248,4.043440536081654,117
8945193,0,0.0,0
8945194,0.023144005774079067,1.1439623530517737,135
8945195,0.0037551339999999994,0.18740483486641435,6
8945196,0.029518839409936295,1.4544747669609523,91
8945197,0.01661381840000001,0.823847295323086,55
8945198,0.09365296246225345,4.4731846271271385,170
8945199,0.03563802709695522,1.7507055096518795,83
8945200,0.07698862495115778,3.706742734470596,151
8945201,0.00361267,0.18030780370339744,7
8945202,0.052511580589999995,2.5584060565887476,56
8945203,0.10554151795014237,5.01255933689176,230
8945204,0.027766646445441967,1.3693215880690859,93
8945205,0.0047776599999999995,0.23831370906238053,9
8945206,0.015454979499999999,0.7668233553812309,36
8945207,0.046608377575110986,2.2773471508180827,69
8945208,0.016101403699999996,0.798640567902502,28
8945209,0.13885023268542027,6.491816517283106,146
8945210,0.05045182606516484,2.4605223796933737,72
8945211,0.07391381684912836,3.5639772611874827,144
8945212,0.024757296154999997,1.2227290748384474,40
8945213,0.03957975531874998,1.9405838489784564,51
8945214,0.04892709085500001,2.3879371341897357,102
8945215,0.07194861856393667,3.4725097871299577,108
8945216,0.012715658879999998,0.6317662817347872,17
8945217,0.06477142460760507,3.1369779645180054,108
8945218,0.03606008750000002,1.771071871669407,58
8945219,0.02368045867586794,1.170167877756872,36
8945220,0.019675668365153533,0.9741994060402877,31
8945221,0.11595252332583061,5.479920841682106,183
8945222,0.00893298235,0.4446630339828668,12
8945223,0.06509311575823912,3.1520668613695375,141
8945224,0.09259067933193199,4.424691376408688,217
8945225,0.014018603300000003,0.6960513312553475,28
8945226,0.03124027762037601,1.5379902596739758,42
8945227,0.0008677,0.04336618558038595,2
